A
B,,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8-D02in,ASAM8-D02in,ASAM8-D04in,ASAM8-D04in,ASAM8-D08in,ASAM8-D08in,ASAM8-D20in,ASAM8-D20in,ASAM8-D40in,ASAM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
73,19Apr2024 1600,63.86,,320.8,424.5,0,28.649,-1.222,12.7,3.639,21.4,4.139,26,6.4,12.1,8.4,14,7.461,

A
B,,KEEM8,KEEM8,KEEM8,KEEM8,KEEM8,KEEM8,KEEM8,KEEM8-D02in,KEEM8-D02in,KEEM8-D04in,KEEM8-D04in,KEEM8-D08in,KEEM8-D08in,KEEM8-D20in,KEEM8-D20in,KEEM8-D40in,KEEM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,55.6,,122,,0,2.221,-2.7,32.9,5.3,33.1,5.8,35.4,6.161,33.4,6.5,36,5.939,
2,19Apr2024 1005,56.1,,125.5,,0,1.872,-2.7,,,,,,,,,,,
3,19Apr2024 1010,59.2,,131.2,,0,2.779,-2.761,,,,,,,,,,,
4,19Apr2024 1015,57.86,,147.4,,0,3.092,-2.8,,,,,,,,,,,
5,19Apr2024 1020,55.78,,132.8,,0,1.667,-2.8,,,,,,,,,,,
6,19Apr2024 1025,54.96,,99.1,,0,0.889,-2.8,,,,,,,,,,,
7,19Apr2024 1030,55.4,,71.28,,0,3.611,-2.8,,,,,,,,,,,
8,19Apr2024 1035,56.04,,59.07,,0,4.259,-2.8,,,,,,,,,,,
9,19Apr2024 1040,57.76,,68.95,,0,3.28,-2.8,,,,,,,,,,,
10,19Apr2024 1045,62.3,,95.9,,0,4.241,-2.939,,,,,,,,,,,
11,19Apr2024 1050,64.64,,95.3,,0,4,-3.022,,,,,,,,,,,
12,19Apr2024 1055,66.72,,80.6,,0,4.277,-3.1,,,,,,,,,,,
13,19Apr2024 1100,67.12,,95.8,,0,3.11,-3.161,32.8,5.161,33.1,5.661,35.4,6.1,33.3,6.461,36,6,
14,19Apr2024 1105,67.2,,103,,0,3.11,-3.2,,,,,,,,,,,
15,19Apr2024 1110,67.58,,91.9,,0,3.906,-3.239,,,,,,,,,,,
16,19Apr2024 1115,63.42,,78.53,,0,5.965,-3.3,,,,,,,,,,,
17,19Apr2024 1120,61.32,,79.54,,0,4.5,-3.239,,,,,,,,,,,
18,19Apr2024 1125,66.06,,91.6,,0,4.165,-3.322,,,,,,,,,,,
19,19Apr2024 1130,66.1,,85.8,,0,6.149,-3.5,,,,,,,,,,,
20,19Apr2024 1135,66.56,,71.72,,0,4.223,-3.639,,,,,,,,,,,
21,19Apr2024 1140,62.62,,71.19,,0,5.353,-3.7,,,,,,,,,,,
22,19Apr2024 1145,62.5,,51.21,,0,6.203,-3.839,,,,,,,,,,,
23,19Apr2024 1150,63.3,,34.18,,0,5.76,-4.1,,,,,,,,,,,
24,19Apr2024 1155,66.44,,25.97,,0,5.076,-4.522,,,,,,,,,,,
25,19Apr2024 1200,67.74,,18.53,,0,9.13,-4.922,32.8,5,33.1,5.539,35.6,6.1,33.4,6.5,36,5.961,
26,19Apr2024 1205,69.64,,23.88,,0,10.055,-5.239,,,,,,,,,,,
27,19Apr2024 1210,71.62,,21.31,,0,7.427,-5.539,,,,,,,,,,,
28,19Apr2024 1215,71.2,,15.74,,0,10.296,-5.7,,,,,,,,,,,
29,19Apr2024 1220,69.78,,19.04,,0,10.076,-5.7,,,,,,,,,,,
30,19Apr2024 1225,68.02,,18.37,0.85,0,12.481,-5.622,,,,,,,,,,,
31,19Apr2024 1230,67.08,,13.89,2.51,0,13.205,-5.6,,,,,,,,,,,
32,19Apr2024 1235,67.52,,17.77,6.74,0,12.91,-5.661,,,,,,,,,,,
33,19Apr2024 1240,68.64,,20.19,13.37,0,9.63,-5.661,,,,,,,,,,,
34,19Apr2024 1245,67.56,,21.91,17.56,0,10.595,-5.422,,,,,,,,,,,
35,19Apr2024 1250,66.18,,25.19,20.05,0,9.13,-5.122,,,,,,,,,,,
36,19Apr2024 1255,64.14,,24.76,21.69,0,12.204,-4.878,,,,,,,,,,,
37,19Apr2024 1300,66.48,,72.13,23.86,0,5.389,-4.8,32.9,4.9,33.1,5.4,35.5,6.039,33.3,6.5,36,6,
38,19Apr2024 1305,66.48,,62.61,26.4,0,4.741,-4.8,,,,,,,,,,,
39,19Apr2024 1310,65.46,,24.42,29.95,0,3.352,-4.661,,,,,,,,,,,
40,19Apr2024 1315,63.86,,42.21,32.29,0,2.538,-4.578,,,,,,,,,,,
41,19Apr2024 1320,64.32,,183.5,37.54,0,1.98,-4.5,,,,,,,,,,,
42,19Apr2024 1325,63.36,,159.8,44.63,0,0.425,-4.4,,,,,,,,,,,
43,19Apr2024 1330,63.18,,115.3,51.61,0,1.908,-4.361,,,,,,,,,,,
44,19Apr2024 1335,60.72,,105.9,60.14,0,0.648,-4.3,,,,,,,,,,,
45,19Apr2024 1340,60.7,,178.6,66.63,0,1.001,-4.2,,,,,,,,,,,
46,19Apr2024 1345,59.26,,195,71.95,0,0.702,-4.2,,,,,,,,,,,
47,19Apr2024 1350,61.8,,183.6,78.39,0,5.537,-4.139,,,,,,,,,,,
48,19Apr2024 1355,62.12,,172.8,87.3,0,7.409,-4.178,,,,,,,,,,,
49,19Apr2024 1400,63.14,,182.4,95.9,0,7.668,-4.178,32.9,4.8,33.1,5.3,35.4,6,33.4,6.5,36,6,
50,19Apr2024 1405,63.12,,176.2,105.5,0,7.186,-4.1,,,,,,,,,,,
51,19Apr2024 1410,60.72,,175.7,115.9,0,6.242,-4.1,,,,,,,,,,,
52,19Apr2024 1415,60.9,,156.7,127.6,0,6.502,-4.1,,,,,,,,,,,
53,19Apr2024 1420,59.88,,153.1,142.2,0,4.907,-4.1,,,,,,,,,,,
54,19Apr2024 1425,60.98,,173.3,158.7,0,6.484,-3.939,,,,,,,,,,,
55,19Apr2024 1430,61.54,,176.5,171.1,0,6.019,-3.922,,,,,,,,,,,
56,19Apr2024 1435,62.16,,144,181.2,0,8.723,-3.678,,,,,,,,,,,
57,19Apr2024 1440,60.72,,155.1,201.3,0,8.834,-3.561,,,,,,,,,,,
58,19Apr2024 1445,60.18,,160.7,222.7,0,9.482,-3.561,,,,,,,,,,,
59,19Apr2024 1450,59.28,,149.9,240,0,7.056,-3.578,,,,,,,,,,,
60,19Apr2024 1455,60.16,,142.7,254.1,0,10.372,-3.339,,,,,,,,,,,
61,19Apr2024 1500,58.78,,128,252,0,8.5,-3.261,32.8,4.661,33.1,5.2,35.4,5.961,33.3,6.5,36,6,
62,19Apr2024 1505,59.24,,141.5,309.5,0,9.148,-3.022,,,,,,,,,,,
63,19Apr2024 1510,59.04,,131.8,325.5,0,10.595,-2.678,,,,,,,,,,,
64,19Apr2024 1515,56.8,,130.9,372.1,0,8.741,-2.739,,,,,,,,,,,
65,19Apr2024 1520,57.16,,143.8,348.7,0,8.352,-2.7,,,,,,,,,,,
66,19Apr2024 1525,55.9,,115.7,357.9,0,9.205,-2.678,,,,,,,,,,,
67,19Apr2024 1530,55.72,,125.4,367.7,0,9.317,-2.7,,,,,,,,,,,
68,19Apr2024 1535,54.94,,101.3,538.8,0,11.131,-2.539,,,,,,,,,,,
69,19Apr2024 1540,53.68,,123.5,556.7,0,11.167,-2.361,,,,,,,,,,,
70,19Apr2024 1545,52.52,,98.3,470.9,0,8.075,-2.522,,,,,,,,,,,
71,19Apr2024 1550,52.36,,56.69,487.9,0,7.297,-2.422,,,,,,,,,,,
72,19Apr2024 1555,52.9,,93.3,470.7,0,9.241,-2.239,,,,,,,,,,,
73,19Apr2024 1600,53.88,,91.9,506.3,0,11.761,-1.922,32.8,4.5,33.1,5.161,35.4,6,33.4,6.4,36,6,

A
B,,LGGM8,LGGM8,LGGM8,LGGM8,LGGM8,LGGM8,LGGM8,LGGM8-D02in,LGGM8-D02in,LGGM8-D04in,LGGM8-D04in,LGGM8-D08in,LGGM8-D08in,LGGM8-D20in,LGGM8-D20in,LGGM8-D40in,LGGM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,58.78,0,333.3,0,0,8.705,-3.339,31.8,5.7,31.9,6.4,33.2,6.3,33.7,8,33,7.1,
2,19Apr2024 1005,60.35,,332.6,0,0,8.906,-3.494,,,,,,,,,,,
3,19Apr2024 1010,58.42,,334.7,0,0,9.558,-3.45,,,,,,,,,,,
4,19Apr2024 1015,58.41,,333.9,0,0,10.076,-3.522,,,,,,,,,,,
5,19Apr2024 1020,59.22,,331.9,0,0,10.444,-3.7,,,,,,,,,,,
6,19Apr2024 1025,60.03,,331.3,0,0,11.426,-3.9,,,,,,,,,,,
7,19Apr2024 1030,60.61,,326.5,0,0,11.52,-3.978,,,,,,,,,,,
8,19Apr2024 1035,59.69,,325.2,0,0,12.074,-3.928,,,,,,,,,,,
9,19Apr2024 1040,60.22,,320.4,0,0,12.539,-4.056,,,,,,,,,,,
10,19Apr2024 1045,60.88,,318,0,0,13.129,-4.2,,,,,,,,,,,
11,19Apr2024 1050,61.17,,317.9,0,0,14.501,-4.194,,,,,,,,,,,
12,19Apr2024 1055,59.53,,318.8,0,0,15.149,-3.994,,,,,,,,,,,
13,19Apr2024 1100,58.02,0,314.7,0,0,14.166,-3.8,31.8,5.4,31.8,6.1,33.2,6.2,33.7,7.9,33,7.1,
14,19Apr2024 1105,57.07,,313.6,0,0,14.371,-3.778,,,,,,,,,,,
15,19Apr2024 1110,56.36,,313.6,0,0,14.908,-3.739,,,,,,,,,,,
16,19Apr2024 1115,56.03,,310.7,0,0,14.166,-3.7,,,,,,,,,,,
17,19Apr2024 1120,56,,308.8,0,0,13.298,-3.7,,,,,,,,,,,
18,19Apr2024 1125,56.2,,309.6,0,0,13.334,-3.7,,,,,,,,,,,
19,19Apr2024 1130,57.04,,305.1,0,0,12.002,-3.783,,,,,,,,,,,
20,19Apr2024 1135,57.13,,306.2,0,0,11.574,-3.933,,,,,,,,,,,
21,19Apr2024 1140,57.02,,306,0,0,11.315,-3.989,,,,,,,,,,,
22,19Apr2024 1145,56.99,,307.4,0,0,11.686,-4.017,,,,,,,,,,,
23,19Apr2024 1150,56.35,,302.7,0,0,12.002,-3.9,,,,,,,,,,,
24,19Apr2024 1155,54.96,,298.1,0,0,11.354,-3.822,,,,,,,,,,,
25,19Apr2024 1200,55.25,0,294.9,0,0,10.483,-3.822,31.8,5.2,31.8,5.9,33.2,6.1,33.7,7.9,33,7.1,
26,19Apr2024 1205,54.58,,295.2,0,0,10.595,-3.95,,,,,,,,,,,
27,19Apr2024 1210,54.78,,291.9,0,0,11.462,-4.011,,,,,,,,,,,
28,19Apr2024 1215,54.55,,296.1,0,0,12.87,-4.039,,,,,,,,,,,
29,19Apr2024 1220,55.51,,289.7,0.98,0,10.908,-4.044,,,,,,,,,,,
30,19Apr2024 1225,61.05,,283.2,8.49,0,11.462,-4.622,,,,,,,,,,,
31,19Apr2024 1230,63.27,,268.7,22.82,0,11.203,-5.017,,,,,,,,,,,
32,19Apr2024 1235,69.03,,266.9,34.17,0,9.5,-5.528,,,,,,,,,,,
33,19Apr2024 1240,69.01,,269.5,36.88,0,10.778,-5.489,,,,,,,,,,,
34,19Apr2024 1245,64.9,,271.4,55.39,0,10.483,-5.078,,,,,,,,,,,
35,19Apr2024 1250,64.47,,266.9,68.83,0,9.464,-4.8,,,,,,,,,,,
36,19Apr2024 1255,67.41,,268.5,82.1,0,8.741,-4.739,,,,,,,,,,,
37,19Apr2024 1300,70.14,0,251.3,94.9,0,7.963,-4.944,31.9,5,31.8,5.8,33.2,6,33.7,7.9,33,7.1,
38,19Apr2024 1305,71.41,,244.3,108.6,0,9.407,-5.206,,,,,,,,,,,
39,19Apr2024 1310,71.41,,248,120.6,0,9.205,-4.85,,,,,,,,,,,
40,19Apr2024 1315,68.04,,253.5,134.4,0,8.298,-4.267,,,,,,,,,,,
41,19Apr2024 1320,60.62,,243.5,148.8,0,10.184,-3.711,,,,,,,,,,,
42,19Apr2024 1325,58.62,,237.3,162.8,0,10.649,-3.567,,,,,,,,,,,
43,19Apr2024 1330,58.18,,241.3,176.4,0,10.631,-3.411,,,,,,,,,,,
44,19Apr2024 1335,57.16,,246.4,191.3,0,10.724,-3.167,,,,,,,,,,,
45,19Apr2024 1340,54.26,,264.8,204.9,0,10.296,-2.756,,,,,,,,,,,
46,19Apr2024 1345,51.04,,299.1,212.5,0,11.574,-2.394,,,,,,,,,,,
47,19Apr2024 1350,47.08,,297.4,227.3,0,16.297,-2.306,,,,,,,,,,,
48,19Apr2024 1355,48.19,,296.9,247.8,0,15.595,-2.272,,,,,,,,,,,
49,19Apr2024 1400,47.39,0,302.2,263.6,0,16.279,-2.167,31.9,4.9,31.8,5.6,33.2,5.9,33.7,7.8,33,7.1,
50,19Apr2024 1405,47.89,,294.8,278.5,0,14.706,-2.039,,,,,,,,,,,
51,19Apr2024 1410,48.13,,291.5,294,0,14.818,-1.939,,,,,,,,,,,
52,19Apr2024 1415,48.12,,292.9,308.7,0,16.686,-1.922,,,,,,,,,,,
53,19Apr2024 1420,47.45,,296.9,323.7,0,17.186,-2.006,,,,,,,,,,,
54,19Apr2024 1425,47.76,,309.2,340,0,15.466,-1.728,,,,,,,,,,,
55,19Apr2024 1430,45.29,,311,355.9,0,18.205,-1.822,,,,,,,,,,,
56,19Apr2024 1435,46.33,,311.2,370.9,0,15.354,-1.856,,,,,,,,,,,
57,19Apr2024 1440,46.52,,290.2,386.2,0,16.52,-1.733,,,,,,,,,,,
58,19Apr2024 1445,47.45,,308.6,401.2,0,16.556,-1.394,,,,,,,,,,,
59,19Apr2024 1450,45.31,,298.6,417.5,0,15.685,-1.289,,,,,,,,,,,
60,19Apr2024 1455,45.24,,278.1,432.2,0,19.058,-1.556,,,,,,,,,,,
61,19Apr2024 1500,45.09,5.588,295,446.6,0,15.502,-1.622,31.9,4.6,31.7,5.4,33.1,5.7,33.7,7.8,33,7.1,
62,19Apr2024 1505,44.86,,292.1,462.4,0,13.187,-1.461,,,,,,,,,,,
63,19Apr2024 1510,44.24,,293,477.3,0,19.354,-1.328,,,,,,,,,,,
64,19Apr2024 1515,44.94,,299.2,492.5,0,20.077,-1.261,,,,,,,,,,,
65,19Apr2024 1520,44.03,,303.9,508,0,16.891,-1.222,,,,,,,,,,,
66,19Apr2024 1525,45.28,,304.3,523.5,0,17.093,-0.922,,,,,,,,,,,
67,19Apr2024 1530,45.46,,320.8,538.7,0,15.908,-0.644,,,,,,,,,,,
68,19Apr2024 1535,45.43,,308.2,553.8,0,24.3,-0.589,,,,,,,,,,,
69,19Apr2024 1540,45.22,,314.9,574.6,0,19.908,-0.706,,,,,,,,,,,
70,19Apr2024 1545,45.2,,298.1,612.4,0,21.002,-0.722,,,,,,,,,,,
71,19Apr2024 1550,45.54,,304.1,640.3,0,19.336,-0.617,,,,,,,,,,,
72,19Apr2024 1555,45.96,,300.7,622.6,0,19.224,-0.656,,,,,,,,,,,
73,19Apr2024 1600,44.89,9.144,334.1,576,0,20.185,-0.3,31.9,4.6,31.8,5.2,33.2,5.6,33.8,7.8,33,7.1,

A
B,,LMDM8,LMDM8,LMDM8,LMDM8,LMDM8,LMDM8,LMDM8,LMDM8-D02in,LMDM8-D02in,LMDM8-D04in,LMDM8-D04in,LMDM8-D08in,LMDM8-D08in,LMDM8-D20in,LMDM8-D20in,LMDM8-D40in,LMDM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,63.68,0,315.9,0,0,19.778,-5.378,26.5,3,32.3,4.1,34.4,5.9,35.2,6.2,36,5.7,
2,19Apr2024 1005,63.95,,312.7,0,0,21.816,-5.4,,,,,,,,,,,
3,19Apr2024 1010,64.66,,322.1,0,0,18.428,-5.489,,,,,,,,,,,
4,19Apr2024 1015,65.41,,314.1,0,0,19.408,-5.594,,,,,,,,,,,
5,19Apr2024 1020,65.28,,316.5,0,0,20.596,-5.528,,,,,,,,,,,
6,19Apr2024 1025,65.51,,312.9,0,0,17.816,-5.622,,,,,,,,,,,
7,19Apr2024 1030,65.11,,320.7,0,0,19.796,-5.656,,,,,,,,,,,
8,19Apr2024 1035,65.34,,317.8,0,0,19.3,-5.644,,,,,,,,,,,
9,19Apr2024 1040,65.92,,316.4,0,0,18.371,-5.7,,,,,,,,,,,
10,19Apr2024 1045,66.47,,312.7,0,0,17.168,-5.761,,,,,,,,,,,
11,19Apr2024 1050,66.5,,312.7,0,0,17.111,-5.744,,,,,,,,,,,
12,19Apr2024 1055,66.96,,311.6,0,0,16.315,-5.844,,,,,,,,,,,
13,19Apr2024 1100,66.55,0,311.7,0,0,15.408,-5.8,26.4,2.8,32.4,3.9,34.3,5.8,35.2,6.2,36,5.7,
14,19Apr2024 1105,66.89,,316.6,0,0,12.11,-5.9,,,,,,,,,,,
15,19Apr2024 1110,66.56,,311.3,0,0,13.705,-5.95,,,,,,,,,,,
16,19Apr2024 1115,66.77,,314.3,0,0,12.092,-6.044,,,,,,,,,,,
17,19Apr2024 1120,66.87,,313.7,0,0,13.982,-6.117,,,,,,,,,,,
18,19Apr2024 1125,66.7,,310.7,0,0,14.483,-6.1,,,,,,,,,,,
19,19Apr2024 1130,66.85,,311.7,0,0,13.316,-6.111,,,,,,,,,,,
20,19Apr2024 1135,66.79,,312.7,0,0,14.854,-6.144,,,,,,,,,,,
21,19Apr2024 1140,66.86,,308.8,0,0,11.372,-6.244,,,,,,,,,,,
22,19Apr2024 1145,67.01,,313.6,0,0,12.24,-6.306,,,,,,,,,,,
23,19Apr2024 1150,66.94,,308.3,0,0,13.799,-6.256,,,,,,,,,,,
24,19Apr2024 1155,66.85,,298.9,0,0,14.947,-6.233,,,,,,,,,,,
25,19Apr2024 1200,67.29,0,295.8,0,0,15.296,-6.328,26.4,2.7,32.3,3.7,34.3,5.7,35.1,6.1,36,5.7,
26,19Apr2024 1205,67.08,,292.8,0,0,20.65,-6.222,,,,,,,,,,,
27,19Apr2024 1210,66.77,,292.4,0.51,0,19.577,-6.189,,,,,,,,,,,
28,19Apr2024 1215,66.64,,292.5,3.54,0,20.52,-6.167,,,,,,,,,,,
29,19Apr2024 1220,66.48,,295.2,17.45,0,20.131,-6.189,,,,,,,,,,,
30,19Apr2024 1225,66.26,,296,28.64,0,19.372,-6.156,,,,,,,,,,,
31,19Apr2024 1230,65.93,,297.8,39.3,0,19.372,-6.128,,,,,,,,,,,
32,19Apr2024 1235,66.14,,296.4,50.18,0,19.318,-6.172,,,,,,,,,,,
33,19Apr2024 1240,66.13,,299.2,61.51,0,17.168,-6.2,,,,,,,,,,,
34,19Apr2024 1245,,,,,,,,,,,,,,,,,,
35,19Apr2024 1250,65.46,,298.4,85.8,0,19.613,-6.1,,,,,,,,,,,
36,19Apr2024 1255,65.04,,296.3,98.5,0,21.186,-6.017,,,,,,,,,,,
37,19Apr2024 1300,65.22,0,292.1,111.2,0,19.501,-6.006,26.4,2.5,32.3,3.5,34.3,5.5,35.1,6.2,36,5.7,
38,19Apr2024 1305,65.4,,297.2,124.4,0,20.966,-5.967,,,,,,,,,,,
39,19Apr2024 1310,65.6,,292.6,137.9,0,21.798,-5.9,,,,,,,,,,,
40,19Apr2024 1315,65.67,,300.4,151.4,0,19.465,-5.806,,,,,,,,,,,
41,19Apr2024 1320,65.43,,304.2,164.7,0,19.148,-5.7,,,,,,,,,,,
42,19Apr2024 1325,65.45,,313,178.3,0,20.668,-5.606,,,,,,,,,,,
43,19Apr2024 1330,65.82,,311.9,191.9,0,19.501,-5.506,,,,,,,,,,,
44,19Apr2024 1335,66.27,,317.5,205.8,0,21.096,-5.433,,,,,,,,,,,
45,19Apr2024 1340,66.94,,314.2,219.8,0,20.426,-5.406,,,,,,,,,,,
46,19Apr2024 1345,67.48,,316.5,233.8,0,19.465,-5.417,,,,,,,,,,,
47,19Apr2024 1350,67.71,,318.3,248.3,0,17.669,-5.378,,,,,,,,,,,
48,19Apr2024 1355,67.78,,317.8,262.5,0,19.537,-5.272,,,,,,,,,,,
49,19Apr2024 1400,67.51,1.524,314.8,276.9,0,17.611,-5.106,26.4,2.4,32.3,3.3,34.3,5.4,35.1,6.2,36,5.7,
50,19Apr2024 1405,67.37,,320.3,296.1,0,23.908,-5.189,,,,,,,,,,,
51,19Apr2024 1410,67.6,,320.1,316.7,0,24.707,-5.072,,,,,,,,,,,
52,19Apr2024 1415,68.11,,320.9,342.1,0,21.056,-5,,,,,,,,,,,
53,19Apr2024 1420,67.68,,320,306.7,0,21.928,-4.783,,,,,,,,,,,
54,19Apr2024 1425,68.32,,322,293.6,0,25.279,-4.822,,,,,,,,,,,
55,19Apr2024 1430,68.68,,311.8,234.2,0,18.706,-4.75,,,,,,,,,,,
56,19Apr2024 1435,68.59,,317.3,274.1,0,22.316,-4.828,,,,,,,,,,,
57,19Apr2024 1440,67.15,,323.3,414.9,0,25.002,-4.511,,,,,,,,,,,
58,19Apr2024 1445,65.8,,329.6,226.2,0,26.168,-4.506,,,,,,,,,,,
59,19Apr2024 1450,66.17,,325.7,158.3,0,23.818,-4.639,,,,,,,,,,,
60,19Apr2024 1455,65.24,,326.8,387.9,0,24.577,-4.472,,,,,,,,,,,
61,19Apr2024 1500,63.83,1.27,329.2,308.6,0,22.522,-4.233,26.5,2.3,32.3,3.2,34.3,5.3,35.1,6.1,36,5.7,
62,19Apr2024 1505,63.84,,328.4,249.6,0,20.038,-4.039,,,,,,,,,,,
63,19Apr2024 1510,63.01,,320.1,313.7,0,17.446,-3.906,,,,,,,,,,,
64,19Apr2024 1515,63.05,,320.4,276.3,0,20.297,-4.083,,,,,,,,,,,
65,19Apr2024 1520,60.94,,317.9,205.3,0,24.613,-3.944,,,,,,,,,,,
66,19Apr2024 1525,61.23,,315.6,239,0,24.948,-4.094,,,,,,,,,,,
67,19Apr2024 1530,61.33,,314.8,243.5,0,23.242,-4.244,,,,,,,,,,,
68,19Apr2024 1535,61.22,,309.1,178.9,0,18.371,-3.994,,,,,,,,,,,
69,19Apr2024 1540,59.8,,320,257,0,19.559,-3.783,,,,,,,,,,,
70,19Apr2024 1545,60.11,,335.1,369.6,0,21.614,-3.7,,,,,,,,,,,
71,19Apr2024 1550,59.38,,329.3,297,0,20.927,-3.372,,,,,,,,,,,
72,19Apr2024 1555,59.54,,317.9,260,0,18.76,-3.6,,,,,,,,,,,
73,19Apr2024 1600,59,4.064,322.8,325.8,0,20.315,-3.517,26.5,2.2,32.3,3.1,34.3,5.2,35.1,6.1,36,5.7,

A
B,,LORM8,LORM8,LORM8,LORM8,LORM8,LORM8,LORM8,LORM8-D02in,LORM8-D02in,LORM8-D04in,LORM8-D04in,LORM8-D08in,LORM8-D08in,LORM8-D20in,LORM8-D20in,LORM8-D40in,LORM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,86.3,0,332.2,0,0,16.762,-4.806,22.7,2,25.2,2.9,25,4.3,20.6,5.8,17,5.5,
2,19Apr2024 1005,87.6,,329.6,0,0,15.631,-4.9,,,,,,,,,,,
3,19Apr2024 1010,88.1,,324,0,0,16.78,-4.978,,,,,,,,,,,
4,19Apr2024 1015,87.9,,324.6,0,0,18,-5,,,,,,,,,,,
